"Activity" "Subjects" "V4" "V5" "V6" "V7" "V8" "V9" "V44" "V45" "V46" "V47" "V48" "V49" "V84" "V85" "V86" "V87" "V88" "V89" "V124" "V125" "V126" "V127" "V128" "V129" "V164" "V165" "V166" "V167" "V168" "V169" "V202" "V203" "V215" "V216" "V228" "V229" "V241" "V242" "V254" "V255" "V269" "V270" "V271" "V272" "V273" "V274" "V348" "V349" "V350" "V351" "V352" "V353" "V427" "V428" "V429" "V430" "V431" "V432" "V504" "V505" "V517" "V518" "V530" "V531" "V543" "V544"
"STANDING" 14 -0.973268905 -0.928525725333333 -0.9222763115 -0.9759092045 -0.930300885833333 -0.919056600833333 -0.972005366333333 -0.965781048333333 -0.940757718 -0.972563408 -0.9664389335 -0.940522014333333 -0.978248526 -0.966362425833333 -0.970766734 -0.978864041833333 -0.964421846333333 -0.9699564525 -0.9610917615 -0.9462806205 -0.946589134666667 -0.963964407333333 -0.954262783333333 -0.951794644166667 -0.969948875166667 -0.9706929555 -0.974687865833333 -0.972575221333333 -0.975433781333333 -0.976604474666667 -0.936735577166667 -0.941912492666667 -0.936735577166667 -0.941912492666667 -0.970437182833333 -0.972112534166667 -0.931426203833333 -0.926320686166667 -0.966834217 -0.9703228635 -0.973605553666667 -0.926055903 -0.917781858666667 -0.971009270333333 -0.9356679525 -0.934514679 -0.980396601666667 -0.967830182166667 -0.973594305166667 -0.9753197735 -0.9685138605 -0.971584146 -0.962741032833333 -0.944306864 -0.950162705166667 -0.955381064333333 -0.948997918833333 -0.944508198833333 -0.939799869833333 -0.941895934833333 -0.969677515666667 -0.967985261666667 -0.934815560833333 -0.932914377333333 -0.966019259166667 -0.964877582
"STANDING" 15 -0.988949247358491 -0.931900148301887 -0.951670257924528 -0.99082311 -0.93269948509434 -0.94971746754717 -0.988432084716981 -0.965687978301887 -0.958810153207547 -0.988705147169811 -0.965889648679245 -0.959331144339623 -0.985459068490566 -0.967720399622641 -0.985301940754717 -0.98645219245283 -0.966424959622642 -0.984249798490566 -0.947790802075472 -0.971332584339623 -0.968167046415094 -0.950830458867924 -0.975398350188679 -0.970474891320755 -0.971514312075472 -0.988107413962264 -0.981293117924528 -0.973303143207547 -0.990113904716981 -0.983884225849057 -0.948600432641509 -0.95466654754717 -0.948600432641509 -0.95466654754717 -0.979994800566038 -0.981860216981132 -0.931286778679245 -0.923790776603774 -0.98143282754717 -0.98287439490566 -0.990060962641509 -0.930286443396226 -0.947905911320755 -0.987683197924528 -0.941351309056604 -0.960300807169811 -0.986934133584906 -0.969934103584906 -0.986654459433962 -0.982989231320755 -0.970346366792453 -0.985088746415094 -0.948275234150943 -0.969442882075472 -0.971282183584906 -0.947319731698113 -0.973929312830189 -0.968174079056604 -0.950204045849057 -0.952559511132075 -0.980184086603774 -0.977782136981132 -0.928838303773585 -0.937898897358491 -0.980329709433962 -0.980142132264151
"STANDING" 16 -0.989076811794872 -0.960298267692308 -0.953468961666667 -0.99008527448718 -0.960426701025641 -0.951555671666667 -0.985359689871795 -0.980552435769231 -0.959562830769231 -0.985378018205128 -0.980669279871795 -0.959688967820513 -0.991026497435897 -0.98262195474359 -0.988073825641026 -0.991789665384615 -0.982360142564103 -0.987473733205128 -0.973400107564103 -0.980110277307692 -0.982357006410256 -0.975739456666667 -0.982040412051282 -0.98414146525641 -0.987102322692308 -0.992589441153846 -0.992698522948718 -0.988743766025641 -0.993507094615385 -0.993590119871795 -0.95729449448718 -0.960122882820513 -0.95729449448718 -0.960122882820513 -0.986761550641026 -0.988113373846154 -0.964105768461539 -0.961277064615385 -0.990809427435897 -0.992066275897436 -0.989100620641026 -0.958174310128205 -0.948540267051282 -0.989348681025641 -0.967993866538462 -0.962882074358974 -0.991847149615385 -0.984236462179487 -0.98865796025641 -0.989466124102564 -0.984504841153846 -0.987642087179487 -0.973926885 -0.978402418717949 -0.983527402051282 -0.972808887435897 -0.982921431153846 -0.982467784358974 -0.957173571923077 -0.963231533076923 -0.985912716923077 -0.984653596794872 -0.963574736025641 -0.968618732179487 -0.990672800769231 -0.99019241
"STANDING" 17 -0.991163919871795 -0.968176663717949 -0.970462679230769 -0.992110255769231 -0.967273662948718 -0.967982105769231 -0.985751365769231 -0.975810476025641 -0.969171762179487 -0.98607370474359 -0.976419907051282 -0.969734867820513 -0.992094005512821 -0.98666125974359 -0.991217027307692 -0.992960926538462 -0.986074807051282 -0.990364109487179 -0.981373082948718 -0.985121164615385 -0.985538363333333 -0.982621753333333 -0.985856047435897 -0.986499210897436 -0.989257196282051 -0.993699908589744 -0.992327099487179 -0.99021187 -0.994475370897436 -0.993193287948718 -0.975377309871795 -0.977142107435897 -0.975377309871795 -0.977142107435897 -0.990363248205128 -0.991496401794872 -0.977680837435897 -0.975777304871795 -0.992372117307692 -0.993059136538462 -0.991318528333333 -0.966427323846154 -0.966999000897436 -0.991342755769231 -0.974674297820513 -0.976233995641026 -0.992775377692308 -0.988200349487179 -0.991450377692308 -0.990640162948718 -0.988064796923077 -0.990431469871795 -0.981791318076923 -0.983946584871795 -0.986725274871795 -0.980926267820513 -0.987245298076923 -0.986171432692308 -0.975504840641026 -0.976824260641026 -0.989472086666667 -0.988159942820513 -0.977263418717949 -0.979232014358974 -0.992177303589744 -0.992279064615385
"STANDING" 18 -0.992019762739726 -0.95422343630137 -0.961873909178082 -0.993370464931507 -0.953953924931507 -0.960057953013699 -0.994270075205479 -0.981335941917808 -0.976044291369863 -0.994459198767123 -0.981706837945206 -0.976263165205479 -0.989436673835616 -0.975277836849315 -0.988455249452055 -0.990068223972603 -0.97368489890411 -0.987028710958904 -0.962254249589041 -0.980417134246575 -0.972820402739726 -0.962686835205479 -0.98160567109589 -0.97461678109589 -0.981970965890411 -0.991151973150685 -0.986259015753425 -0.982451782739726 -0.991879227671233 -0.986922220821918 -0.972285545479452 -0.975229187671233 -0.972285545479452 -0.975229187671233 -0.986015285890411 -0.986986039863014 -0.959797118082192 -0.954480674931507 -0.988519665753425 -0.989426231643836 -0.992789068493151 -0.952911994794521 -0.957216177945206 -0.990897604246575 -0.958853154657534 -0.969603464383562 -0.990287933424657 -0.977179032191781 -0.989275839041096 -0.987913814657534 -0.977502997260274 -0.988058752465753 -0.962272711643836 -0.978801848493151 -0.974822589589041 -0.96174146109589 -0.982363708493151 -0.971662945068493 -0.973264853561644 -0.971478314109589 -0.986277356712329 -0.983875627945205 -0.95911345739726 -0.961574112465753 -0.988407465205479 -0.98721494630137
"STANDING" 19 -0.989910996849315 -0.944430270684931 -0.952599653972603 -0.991526907808219 -0.944558902054795 -0.950417878493151 -0.992411542465753 -0.971426607808219 -0.958862043972603 -0.992617728493151 -0.972017757123288 -0.959800645616438 -0.984792035205479 -0.970543276575342 -0.986142491917808 -0.986341716575342 -0.970204761643836 -0.985489164383562 -0.946109711917808 -0.96957632369863 -0.960734258356164 -0.948967755068493 -0.971909764931507 -0.963553015068493 -0.97512668739726 -0.988096672191781 -0.983453911232877 -0.976087363561644 -0.990172266027397 -0.985823329452055 -0.962549342465753 -0.966042365479452 -0.962549342465753 -0.966042365479452 -0.979640838082192 -0.982756863835616 -0.937951031506849 -0.931827742328767 -0.983069427945205 -0.984984779452055 -0.991161671369863 -0.943193755068493 -0.947753961643836 -0.988458343287671 -0.951042851506849 -0.96271576109589 -0.985913722328767 -0.973588517808219 -0.987524587534247 -0.981881239178082 -0.973723922191781 -0.986108299041096 -0.946607045616438 -0.966967238082192 -0.963212791780822 -0.944909220273973 -0.974333631232877 -0.962956042465753 -0.964259110821918 -0.963286149726027 -0.979179149452055 -0.976154073013699 -0.936723548493151 -0.94415204109589 -0.982228582191781 -0.981292789041096
"STANDING" 20 -0.967209961232877 -0.87541041109589 -0.913142481643836 -0.973838176986301 -0.88007385 -0.914088492876712 -0.981916942054795 -0.957462721369863 -0.942437325616438 -0.981993263150685 -0.957807445205479 -0.943811388356164 -0.959528332191781 -0.935605650958904 -0.958936310958904 -0.965259278356164 -0.937936134657534 -0.961074696712329 -0.886749172739726 -0.903913940684931 -0.907343324657534 -0.897825568219178 -0.918561899041096 -0.917350696027397 -0.921644239863014 -0.947633070684932 -0.948669854794521 -0.931623930136986 -0.957759003287671 -0.955067802465753 -0.910672094794521 -0.921112293972603 -0.910672094794521 -0.921112293972603 -0.938454372328767 -0.947895718493151 -0.843683410273973 -0.835898156438356 -0.926328788356164 -0.93669997739726 -0.96980617890411 -0.872525409452055 -0.910995860273973 -0.961355375342466 -0.888836671232877 -0.921690935616438 -0.963098911506849 -0.94047417890411 -0.963973097671233 -0.952810384657534 -0.941281284246575 -0.958927981232877 -0.890525705068493 -0.901237499589041 -0.914872014383562 -0.87275736260274 -0.909226448356164 -0.901277825616438 -0.918651880273973 -0.913428612739726 -0.936025033013699 -0.929937933972603 -0.849127347123288 -0.846898659863014 -0.927225720410959 -0.923399149863014
"STANDING" 21 -0.981419961123596 -0.943601625393258 -0.946123407078652 -0.984150955168539 -0.944931071460674 -0.943469564157303 -0.982906668876405 -0.977681415955056 -0.958590002247191 -0.983175470898876 -0.977727177640449 -0.958774754831461 -0.97706335011236 -0.963921458202247 -0.977915677191011 -0.978097531460674 -0.962586221573034 -0.976717318314607 -0.962514526067416 -0.955979192696629 -0.959327022022472 -0.96445861494382 -0.960327461685393 -0.962619681460674 -0.971866494606742 -0.976815894044944 -0.975427259325843 -0.973157783932584 -0.978454545280899 -0.97714718505618 -0.956919898202247 -0.961228066966292 -0.956919898202247 -0.961228066966292 -0.97160651494382 -0.974700796516854 -0.945614401797753 -0.941521206404494 -0.976153687752809 -0.977572046404494 -0.982892836629213 -0.94354515752809 -0.942458908314607 -0.97946172988764 -0.949569479438202 -0.952700147078652 -0.979530485393258 -0.966024075955056 -0.979723339662921 -0.973698023146067 -0.966877190786517 -0.978257746966292 -0.964530315842697 -0.954080913707865 -0.963124572134831 -0.957761334382022 -0.958744077977528 -0.957861248426966 -0.960041844382022 -0.958243032247191 -0.97192611741573 -0.968705539438202 -0.947763172921348 -0.946211683033708 -0.977706619550562 -0.976476476179775
"STANDING" 22 -0.985000527142857 -0.922693288412698 -0.942201655238095 -0.989369236190476 -0.930511270952381 -0.942727500952381 -0.992827298253968 -0.971080742857143 -0.958890201587302 -0.992873185714286 -0.971253192063492 -0.959056442857143 -0.975639080634921 -0.952303493968254 -0.981478064920635 -0.981155124761905 -0.958949340634921 -0.981943453492063 -0.917837043333333 -0.964714672857143 -0.96058251031746 -0.926569671269841 -0.967930145396825 -0.965668913968254 -0.949716028730159 -0.984900134285714 -0.979753572380952 -0.959792504444444 -0.987564108095238 -0.983072046507937 -0.939866315079365 -0.948756724603175 -0.939866315079365 -0.948756724603175 -0.958825095396825 -0.96727922952381 -0.900776555555556 -0.894472473015873 -0.966086148412698 -0.972491075238095 -0.987400306031746 -0.923657558412698 -0.938409884920635 -0.982817864126984 -0.925023867301587 -0.950351138571429 -0.978773000952381 -0.956169964285714 -0.984305238253968 -0.971702538253968 -0.955221381587302 -0.98230862031746 -0.919851782380952 -0.962172736666667 -0.963652778888889 -0.91134347984127 -0.968829952063492 -0.958811457142857 -0.943739135238095 -0.943056363968254 -0.95665395968254 -0.955525444761905 -0.900222411269841 -0.908333321428571 -0.965344726666667 -0.963431463492064
"STANDING" 23 -0.985421519558824 -0.9584444925 -0.929409745147059 -0.987343816029412 -0.959554629852941 -0.927286723970588 -0.984610385 -0.984818648823529 -0.947199734411765 -0.985043186029412 -0.985063415735294 -0.948019902941176 -0.983141958970588 -0.975219983676471 -0.973595215441176 -0.984069975441176 -0.973678080735294 -0.973082780147059 -0.942011240294118 -0.948074760882353 -0.962389689411765 -0.943445302058823 -0.953319221470588 -0.964830965588235 -0.972770702058824 -0.972509523235294 -0.984654516470588 -0.973329333823529 -0.975356412058824 -0.985706884411765 -0.9516698575 -0.956549266323529 -0.9516698575 -0.956549266323529 -0.974811528235294 -0.978424082941176 -0.923796565588235 -0.915970821764706 -0.972387365294118 -0.975504422941176 -0.986333385588235 -0.958042411176471 -0.926110099117647 -0.984406788235294 -0.960528542205882 -0.936820570441177 -0.984531642205882 -0.977157997794118 -0.976241315882353 -0.980433352352941 -0.977476794411765 -0.973768950294118 -0.941698515588235 -0.945871186029412 -0.9642499225 -0.940883367205882 -0.952450716617647 -0.962652568970588 -0.955291356470588 -0.953329985147059 -0.9750536875 -0.971606404264706 -0.924805421470588 -0.928446542794118 -0.973849691470588 -0.971328233382353
"STANDING" 24 -0.98725587115942 -0.936871974347826 -0.930283530144928 -0.98996068942029 -0.936926155652174 -0.927243014202899 -0.992197591884058 -0.968155388695652 -0.94618494942029 -0.992364546956522 -0.968545598985507 -0.946489882463768 -0.980573836811594 -0.967745638695652 -0.977716354927536 -0.982305006956522 -0.967355306231884 -0.977052338550725 -0.960738660289855 -0.967298518695652 -0.969958678115942 -0.962942124637681 -0.970420584347826 -0.972463654202899 -0.975856809130435 -0.981983572028985 -0.983276883478261 -0.977701916376812 -0.983761742608696 -0.984579547681159 -0.94790101173913 -0.952992323478261 -0.94790101173913 -0.952992323478261 -0.973108343043478 -0.97660047826087 -0.95310477884058 -0.950077208115942 -0.979995718695652 -0.981656466666667 -0.988851853478261 -0.934454791304348 -0.923802467681159 -0.985390776521739 -0.946178785072464 -0.946622092608696 -0.981721691014493 -0.970228184202899 -0.979936740869565 -0.977063853188406 -0.970183637391304 -0.977855357391304 -0.961885695217391 -0.965798055507246 -0.972688652173913 -0.957893972608696 -0.971033696376812 -0.970296880724638 -0.949522556376812 -0.952823352028985 -0.973195509565217 -0.970242419275362 -0.954407176956522 -0.955543527101449 -0.9797551 -0.9796105
"STANDING" 25 -0.991970126756757 -0.954569225945946 -0.964642688108108 -0.993321663513513 -0.955761936351351 -0.962007218783784 -0.993148267702703 -0.980642970675676 -0.967792578648649 -0.993383626081081 -0.980866220540541 -0.967955456756757 -0.988312658378378 -0.972272410540541 -0.987062685135135 -0.989323469189189 -0.971211511891892 -0.986513453378378 -0.971357421216216 -0.976757621081081 -0.971814139189189 -0.973779270945946 -0.979467522837838 -0.975264694594595 -0.977909693918919 -0.98724214 -0.980722294459459 -0.979002889054054 -0.988598797972973 -0.982703637702703 -0.968075629324324 -0.971190414054054 -0.968075629324324 -0.971190414054054 -0.982637080945946 -0.984457926486486 -0.959884274324324 -0.958123952162162 -0.983230809594595 -0.984729904864865 -0.992851743243243 -0.95417933 -0.96212373972973 -0.990754433648649 -0.958894950675676 -0.970897351621622 -0.989339890810811 -0.974029503513513 -0.987898048378378 -0.986352986486487 -0.974304510810811 -0.986388098243243 -0.97266417 -0.975960666081081 -0.974982088108108 -0.967159667837838 -0.978262950540541 -0.969967029459459 -0.970203660405405 -0.969560200945946 -0.982083315 -0.98003048527027 -0.961090396891892 -0.961081644324324 -0.983098935945946 -0.982097827972973
"STANDING" 26 -0.993069368783784 -0.949466155405405 -0.962988401351351 -0.994252067432432 -0.95025257527027 -0.960854333918919 -0.992678782162162 -0.966986433783784 -0.964228470675676 -0.992792821486487 -0.967600728648649 -0.964482972027027 -0.990498355 -0.975935485405405 -0.986693448648649 -0.991522232432432 -0.976281128918919 -0.986282979054054 -0.973785111216216 -0.982408142702703 -0.974891360675676 -0.977694255810811 -0.984352995 -0.977692436621622 -0.978472409324324 -0.989766989864865 -0.985992503243243 -0.981841978378378 -0.991176867702703 -0.988735918378378 -0.962697299189189 -0.965591323783784 -0.962697299189189 -0.965591323783784 -0.982626252972973 -0.985225091621622 -0.962653585540541 -0.961191902702703 -0.984253792432432 -0.986255707837838 -0.993702408378378 -0.947829677432432 -0.960027795540541 -0.992577691486486 -0.956557205945946 -0.969735905945946 -0.991275662027027 -0.977354949459459 -0.987428086216216 -0.988726190405405 -0.977763954054054 -0.985998163378378 -0.975321645675676 -0.981740873108108 -0.977351005 -0.968540838783784 -0.984331622432432 -0.973910798513513 -0.963909299324324 -0.965274315405405 -0.981129312702703 -0.978996653513514 -0.962967605810811 -0.964146890810811 -0.983313996081081 -0.983254871756757
